id,observed_on,month,user_id,user_login,created_at,quality_grade,license,url,description,place_guess,latitude,longitude,coordinates_obscured,place_county_name,species_guess,scientific_name,state
47164624,5/23/2020,5,13355,beeboy,2020-05-24 19:32:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47164624,,"Norwich, VT, USA",43.733725,-72.35241111,FALSE,Windsor,American Dog Tick,Dermacentor variabilis,Vermont
43452778,4/25/2020,4,2283621,chrissypoopoo,2020-04-25 21:23:04 UTC,research,,https://www.inaturalist.org/observations/43452778,,"New Jersey, US",40.6164441,-74.64049281,TRUE,Morris,Eastern Black-legged Tick,Ixodes scapularis,New Jersey
47166465,5/23/2020,5,13355,beeboy,2020-05-24 19:43:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47166465,,"Windsor, Vermont, United States",43.73916667,-72.37241389,FALSE,Windsor,American Dog Tick,Dermacentor variabilis,Vermont
44630726,5/2/2020,5,2222254,arborizations,2020-05-02 19:40:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/44630726,,"Randolph, NJ, US",40.82918485,-74.55267046,FALSE,Morris,Eastern Black-legged Tick,Ixodes scapularis,New Jersey
85094130,6/30/2021,6,3608768,zunran,2021-06-30 15:06:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85094130,,"Devonshire Ln, Mendham, NJ, US",40.78033333,-74.58376333,FALSE,Morris,Eastern Black-legged Tick,Ixodes scapularis,New Jersey
48000680,5/30/2020,5,20198,joshualincoln,2020-05-31 16:40:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48000680,,"Washington County, VT, USA",44.36362876,-72.74772442,FALSE,Washington,American Dog Tick,Dermacentor variabilis,Vermont
48075476,5/31/2020,5,2892146,jackschultz,2020-06-01 02:01:01 UTC,research,,https://www.inaturalist.org/observations/48075476,,"Windsor County, US-VT, US",43.65397115,-72.54082684,TRUE,Windsor,American Dog Tick,Dermacentor variabilis,Vermont
48392337,5/29/2020,5,12158,erikamitchell,2020-06-04 00:12:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48392337,,"Washington, Vermont, United States",44.340186,-72.46169675,FALSE,Washington,American Dog Tick,Dermacentor variabilis,Vermont
48569640,6/5/2020,6,1036227,edlintonvt,2020-06-05 19:21:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48569640,,"Adamant, Calais, VT, USA",44.32863945,-72.5009672,FALSE,Washington,American Dog Tick,Dermacentor variabilis,Vermont
48812151,5/27/2020,5,12158,erikamitchell,2020-06-07 18:22:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48812151,,"Calais, VT, USA",44.33913002,-72.46078989,FALSE,Washington,American Dog Tick,Dermacentor variabilis,Vermont
101644328,11/21/2021,11,3608768,zunran,2021-11-21 19:43:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/101644328,Part of the body after it was extracted. Head detached and needed to be extracted separately.,"Devonshire Ln, Mendham, NJ, US",40.78026333,-74.5839,FALSE,Morris,,Ixodes scapularis,New Jersey
49032036,6/9/2020,6,262591,jarmbruster,2020-06-09 16:21:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49032036,,"Washington, VT, USA",44.05536759,-72.41608503,FALSE,Orange,American Dog Tick,Dermacentor variabilis,Vermont
49033820,6/7/2020,6,20198,joshualincoln,2020-06-09 16:36:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49033820,,"Marshfield, VT, USA",44.32385996,-72.33924545,FALSE,Washington,American Dog Tick,Dermacentor variabilis,Vermont
49062714,6/9/2020,6,13398,doughardy,2020-06-09 21:11:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49062714,Full 5 mm,"Kate Wallace Rd, Norwich, VT, US",43.75365175,-72.37112078,FALSE,Windsor,American Dog Tick,Dermacentor variabilis,Vermont
49089160,6/9/2020,6,2855498,vtmonarch,2020-06-10 02:29:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/49089160,,Barton,44.74808052,-72.17625808,FALSE,Orleans,Hard-backed Ticks,Dermacentor variabilis,Vermont
21325682,3/17/2019,3,632355,hatzappar,2019-03-17 18:07:10 UTC,research,,https://www.inaturalist.org/observations/21325682,,"Muttontown, NY, USA",40.83139251,-73.5334954,FALSE,Nassau,Blacklegged Tick,Ixodes scapularis,New York
46430565,5/18/2020,5,2485500,arthropodarchives,2020-05-18 23:03:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46430565,,"New York, US",40.87645508,-73.59008635,TRUE,Nassau,Eastern Black-legged Tick,Ixodes scapularis,New York
49521557,6/13/2020,6,13355,beeboy,2020-06-14 00:52:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49521557,,"Montpelier, VT 05602, USA",44.24298611,-72.54836389,FALSE,Washington,American Dog Tick,Dermacentor variabilis,Vermont
64272305,11/5/2020,11,3636192,dnedbals,2020-11-06 00:50:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64272305,,"Massapequa Preserve, Massapequa, NY, US",40.69688579,-73.45270573,FALSE,Nassau,Eastern Black-legged Tick,Ixodes scapularis,New York
65751390,11/27/2020,11,1108523,maxluft,2020-11-28 14:52:17 UTC,research,,https://www.inaturalist.org/observations/65751390,,"New York, US",40.6037641,-73.56678652,TRUE,Nassau,Eastern Black-legged Tick,Ixodes scapularis,New York
67144784,12/13/2020,12,753268,josephraymond,2020-12-27 17:22:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67144784,,"Wantagh, NY, USA",40.682264,-73.510491,FALSE,Nassau,Eastern Black-legged Tick,Ixodes scapularis,New York
49844229,6/16/2020,6,19322,erint,2020-06-16 15:34:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49844229,,"Stonewall Dr, Bristol, VT, US",44.183895,-73.03771117,FALSE,Addison,American Dog Tick,Dermacentor variabilis,Vermont
67692288,1/6/2021,1,420537,astrobirder,2021-01-07 04:00:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/67692288,don't fuck with me bucko,"Muttontown, NY, USA",40.82737,-73.531326,FALSE,Nassau,Eastern Black-legged Tick,Ixodes scapularis,New York
99746141,10/29/2021,10,2132861,privatenoaccess,2021-10-29 23:27:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99746141,,"New York, US",40.73047329,-73.70422858,TRUE,Nassau,Eastern Black-legged Tick,Ixodes scapularis,New York
51136122,6/27/2020,6,372233,pkm,2020-06-27 19:40:23 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/51136122,Ow,"Basin Harbor Rd, Vergennes, VT, US",44.15940833,-73.28716333,FALSE,Addison,American Dog Tick,Dermacentor variabilis,Vermont
51369735,6/27/2020,6,2930600,sppoulos,2020-06-29 15:54:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/51369735,"I believe this is a male given the coloration.

","S America Pond Rd, Bloomfield, VT, US",44.71027,-71.74694667,FALSE,Essex,American Dog Tick,Dermacentor variabilis,Vermont
51761861,6/15/2020,6,504308,lcurrier,2020-07-03 03:00:33 UTC,research,,https://www.inaturalist.org/observations/51761861,,"Sweet Farm Rd, Waterbury Center, VT, US",44.38837785,-72.67749572,FALSE,Washington,American Dog Tick,Dermacentor variabilis,Vermont
1182973,6/4/2013,6,69447,kellyfuerstenberg,2015-01-19 03:00:37 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/1182973,"I *think* this is a nymph form of a wood tick rather than a deer tick. I had trouble focusing on it, so not sure if the photo quality will lend itself to a better id.","Meriden, CT",41.51248,-72.812525,FALSE,New Haven,Ixodes,Ixodes scapularis,Connecticut
51936559,7/4/2020,7,13355,beeboy,2020-07-04 19:08:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/51936559,,"Norwich, VT 05055, USA",43.75205,-72.36913333,FALSE,Windsor,American Dog Tick,Dermacentor variabilis,Vermont
5859543,4/19/2017,4,69447,kellyfuerstenberg,2017-04-19 21:08:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/5859543,Not sure. ,"Connecticut, US",41.4281911,-72.862051,TRUE,New Haven,Blacklegged Tick,Ixodes scapularis,Connecticut
52159373,7/3/2020,7,171529,nsharp,2020-07-06 16:09:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/52159373,,"Calais, VT, USA",44.37942326,-72.40343817,FALSE,Washington,American Dog Tick,Dermacentor variabilis,Vermont
53103686,7/13/2020,7,13355,beeboy,2020-07-14 23:17:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/53103686,,"Bloomfield, VT 05905, USA",44.77654722,-71.65895278,FALSE,Essex,American Dog Tick,Dermacentor variabilis,Vermont
14289045,7/12/2018,7,1052277,owayne_smitty,2018-07-12 15:37:15 UTC,research,,https://www.inaturalist.org/observations/14289045,,"600 Berkshire Rd, Southbury, CT, US",41.4494768,-73.26019,FALSE,New Haven,Blacklegged Tick,Ixodes scapularis,Connecticut
24693791,5/6/2019,5,69447,kellyfuerstenberg,2019-05-06 22:06:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/24693791,,"Connecticut, US",41.5272409,-72.82476,TRUE,New Haven,Blacklegged Tick,Ixodes scapularis,Connecticut
45965629,5/15/2020,5,2660755,lana74,2020-05-15 13:08:42 UTC,needs_id,,https://www.inaturalist.org/observations/45965629,,"Race Hill Rd, Madison, CT, US",41.3567053,-72.664429,FALSE,New Haven,,Ixodes scapularis,Connecticut
64875949,11/14/2020,11,1447224,jessbu,2020-11-14 19:14:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64875949,No idea where I picked this guy up...,"Amity, New Haven, CT, USA",41.3283616,-72.972349,FALSE,New Haven,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
61688163,6/25/2018,6,2129201,frousseu,2020-10-04 17:20:21 UTC,research,CC0,https://www.inaturalist.org/observations/61688163,,"East Burke, Vermont 05832, États-Unis",44.58886147,-71.90063261,FALSE,Caledonia,American Dog Tick,Dermacentor variabilis,Vermont
71994026,3/23/2021,3,1929242,rebeccagelernter,2021-03-25 02:36:03 UTC,research,CC0,https://www.inaturalist.org/observations/71994026,,"New Haven County, US-CT, US",41.2343235,-73.167254,TRUE,New Haven,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
81325721,6/2/2021,6,83313,kristofz,2021-06-02 17:20:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81325721,,"East Rock Park, New Haven County, Connecticut, USA",41.3349696,-72.903971,FALSE,New Haven,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
81693469,6/4/2021,6,1879348,daisiesfordays,2021-06-05 13:04:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81693469,,"Bungay Rd, Seymour, CT, US",41.3769511,-73.095499,FALSE,New Haven,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
85829726,7/5/2021,7,1447224,jessbu,2021-07-05 21:37:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/85829726,My daughter picked it up at Sleeping Giant State Park.,"Hamden, CT 06518, USA",41.4269556,-72.897755,FALSE,New Haven,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
97696012,10/9/2021,10,69447,kellyfuerstenberg,2021-10-09 21:04:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/97696012,Hitchhiker from my hike at Hubbard Park.,"Connecticut, US",41.5295138,-72.848968,TRUE,New Haven,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
100399615,11/6/2021,11,552569,cease,2021-11-06 14:31:16 UTC,needs_id,,https://www.inaturalist.org/observations/100399615,,"New Haven County, US-CT, US",41.2228043,-72.835174,TRUE,New Haven,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
4422635,10/23/2016,10,95450,laflamme,2016-10-23 22:22:41 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/4422635,,"93 Scotland Rd, Sprague, CT, US",41.6322511,-72.085793,FALSE,New London,Ixodes,Ixodes scapularis,Connecticut
6154802,11/12/2016,11,466325,humanbyweight,2017-05-09 23:44:41 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/6154802,Found on my person after hike.,"West Mystic, Groton, CT, USA",41.370255,-71.986907,FALSE,New London,Blacklegged Tick,Ixodes scapularis,Connecticut
8600645,10/28/2017,10,574660,sawyerb,2017-10-29 15:36:22 UTC,research,CC-BY,https://www.inaturalist.org/observations/8600645,,"432 Goshen Hill Rd, Lebanon, CT, US",41.6088033,-72.234488,FALSE,New London,Blacklegged Tick,Ixodes scapularis,Connecticut
19316868,12/30/2018,12,1079371,jplisi7772,2018-12-30 21:11:24 UTC,research,,https://www.inaturalist.org/observations/19316868,,"212 Stoddards Wharf Rd, Ledyard, CT, US",41.4522094,-72.050335,FALSE,New London,Blacklegged Tick,Ixodes scapularis,Connecticut
28037484,7/1/2019,7,933445,edoubleu,2019-07-02 02:52:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/28037484,,"Norwich, CT 06360, USA",41.5329107,-72.120841,FALSE,New London,Hard-backed Ticks,Ixodes scapularis,Connecticut
33397356,9/25/2019,9,791073,rjamacfarlan,2019-09-25 22:03:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/33397356,,"United States Coast Guard Academy, New London, CT, US",41.375605,-72.100267,FALSE,New London,Ixodes,Ixodes scapularis,Connecticut
36187097,11/27/2019,11,171529,nsharp,2019-11-29 14:30:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36187097,,"Lebanon, CT 06249, USA",41.57243,-72.248077,FALSE,New London,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
38389786,2/4/2020,2,574660,sawyerb,2020-02-07 15:19:59 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/38389786,,"Goshen Hill Rd, Lebanon, CT, US",41.6089833,-72.234603,FALSE,New London,,Ixodes scapularis,Connecticut
64030635,6/5/2020,6,12158,erikamitchell,2020-11-02 11:26:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64030635,,"Washington, Vermont, United States",44.32722297,-72.49749841,FALSE,Washington,American Dog Tick,Dermacentor variabilis,Vermont
44548630,5/1/2020,5,1543740,coreyleamy,2020-05-02 02:33:12 UTC,research,,https://www.inaturalist.org/observations/44548630,,"Porter St, Quaker Hill, CT, US",41.39632,-72.108367,FALSE,New London,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
64147691,6/11/2020,6,12158,erikamitchell,2020-11-04 01:54:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/64147691,,"Washington, Vermont, United States",44.33941063,-72.45976825,FALSE,Washington,American Dog Tick,Dermacentor variabilis,Vermont
54233402,4/8/2020,4,3353265,cren110,2020-07-25 04:03:33 UTC,research,,https://www.inaturalist.org/observations/54233402,,Groton,41.3672675,-72.052557,FALSE,New London,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
62577488,10/14/2020,10,752954,mark262,2020-10-14 19:15:31 UTC,research,,https://www.inaturalist.org/observations/62577488,,"Marvin Rd, Colchester, CT, US",41.528175,-72.280587,FALSE,New London,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
78540587,5/10/2021,5,1953384,joseph375,2021-05-13 03:46:22 UTC,research,,https://www.inaturalist.org/observations/78540587,First of the season. Beware! (Don’t worry I got it off me),"Connecticut College Arboretum, Quaker Hill, CT, US",41.38951,-72.115114,FALSE,New London,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
64671846,11/9/2020,11,93737,saperry,2020-11-11 15:31:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/64671846,,"Guildhall, VT 05905, USA",44.54247745,-71.5930751,FALSE,Essex,Hard-backed Ticks,Ixodidae,Vermont
80931184,5/30/2021,5,492920,chrislb104,2021-05-30 19:35:39 UTC,research,,https://www.inaturalist.org/observations/80931184,,"Pachaug State Forest, Voluntown, CT, US",41.5365061,-71.811166,FALSE,New London,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
96715504,8/2/2013,8,4747384,alblueheron,2021-09-30 19:33:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/96715504,"Within two weeks of being bitten by three of these at the same time, my Lyme Disease symptoms returned such that I was bedridden for a week.","Connecticut, US",41.3813482,-72.192287,TRUE,New London,Eastern Black-legged Tick,Ixodes scapularis,Connecticut
10024464,2/27/2018,2,735358,kamatthews1,2018-02-27 22:50:18 UTC,research,,https://www.inaturalist.org/observations/10024464,,"11 E 86th St, New York, NY, US",40.78135333,-73.95918333,FALSE,New York,Blacklegged Tick,Ixodes scapularis,New York
64749289,11/12/2020,11,1895790,wthompson23,2020-11-12 21:06:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/64749289,,"New York County, US-NY, US",40.73201667,-74.00479167,FALSE,New York,Eastern Black-legged Tick,Ixodes scapularis,New York
65886776,11/30/2020,11,729044,lovescinow,2020-11-30 14:23:05 UTC,research,,https://www.inaturalist.org/observations/65886776,,"Manhattan, New York, NY, US",40.78122833,-73.959205,FALSE,New York,Eastern Black-legged Tick,Ixodes scapularis,New York
18812900,5/25/2018,5,1377548,danfarnworth,2018-12-03 23:58:50 UTC,research,,https://www.inaturalist.org/observations/18812900,,"95 Pocasset Ave, Tiverton, RI, US",41.65392179,-71.192409,FALSE,Newport,Blacklegged Tick,Ixodes scapularis,Rhode Island
28826799,7/14/2019,7,1377548,danfarnworth,2019-07-14 21:56:11 UTC,needs_id,,https://www.inaturalist.org/observations/28826799,,"95 Pocasset Ave, Tiverton, RI, US",41.65394667,-71.19249667,FALSE,Newport,Hard-backed Ticks,Ixodes scapularis,Rhode Island
659501,5/4/2014,5,2179,charlie,2014-05-04 23:50:25 UTC,research,CC0,http://www.inaturalist.org/observations/659501,,"02021, Canton, MA, US",42.197668,-71.10526,FALSE,Norfolk,Blacklegged Tick,Ixodes scapularis,Massachusetts
72058585,3/25/2021,3,372233,pkm,2021-03-26 01:14:40 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/72058585,,"Dillon Rd, Montpelier, VT, US",44.29989167,-72.56275833,FALSE,Washington,American Dog Tick,Dermacentor variabilis,Vermont
8465554,10/19/2017,10,626952,mikeb8918,2017-10-19 14:39:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8465554,,"76 Thatcher St, Westwood, MA 02090, USA",42.21815503,-71.21428934,FALSE,Norfolk,Blacklegged Tick,Ixodes scapularis,Massachusetts
8551197,10/25/2017,10,626964,iowilliams,2017-10-25 23:43:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/8551197,,"Norfolk County, US-MA, US",42.23503784,-71.24673067,FALSE,Norfolk,Blacklegged Tick,Ixodes scapularis,Massachusetts
72521869,3/31/2021,3,604266,tracysherbrook2,2021-03-31 12:36:39 UTC,research,,https://www.inaturalist.org/observations/72521869,,"Kirby, VT, USA",44.49539783,-71.95410867,FALSE,Caledonia,American Dog Tick,Dermacentor variabilis,Vermont
22635400,4/17/2019,4,46738,fake_id,2019-04-18 00:25:28 UTC,research,CC0,https://www.inaturalist.org/observations/22635400,,"249 Riverside Dr, Dedham, MA 02026, USA",42.27529938,-71.18394434,FALSE,Norfolk,Blacklegged Tick,Ixodes scapularis,Massachusetts
22740452,4/19/2019,4,720376,fveale,2019-04-20 03:39:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/22740452,,"14 Mountain Ave, Canton, MA, US",42.16051371,-71.16004729,FALSE,Norfolk,Blacklegged Tick,Ixodes scapularis,Massachusetts
22781359,4/20/2019,4,46738,fake_id,2019-04-20 22:05:59 UTC,research,CC0,https://www.inaturalist.org/observations/22781359,,"725 Charles River St, Needham, MA 02492, USA",42.27005768,-71.28859711,FALSE,Norfolk,Blacklegged Tick,Ixodes scapularis,Massachusetts
23184923,4/26/2019,4,236148,mmao,2019-04-26 18:12:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/23184923,,"220 Nahatan St, Westwood, MA 02090, USA",42.21699524,-71.21717072,FALSE,Norfolk,Blacklegged Tick,Ixodes scapularis,Massachusetts
